stationID,startTime,endTime,inNums,outNums,,,inNums,outNums,,,,
11,2019/1/27 18:30,2019/1/27 18:40,388.3237091,296.5703369,,,314.0055359,242.4029968,,74.31817322,54.16734009,
11,2019/1/27 18:40,2019/1/27 18:50,379.4192139,303.2530121,,,297.9736908,247.3961639,,81.44552307,55.85684814,
11,2019/1/27 18:50,2019/1/27 19:00,354.8614655,271.0216583,,,280.2973877,224.2387787,,74.56407776,46.78287964,
11,2019/1/27 19:00,2019/1/27 19:10,339.0657104,264.6616455,,,300.7445007,239.8562668,,38.32120972,24.80537872,
11,2019/1/27 19:10,2019/1/27 19:20,341.5632324,231.7866745,,,266.4188843,190.322319,,75.14434814,41.46435547,
11,2019/1/27 19:20,2019/1/27 19:30,346.3270844,239.1667633,,,268.7513489,185.2659286,,77.57573547,53.90083466,
11,2019/1/27 19:30,2019/1/27 19:40,332.8092529,214.2687241,,,262.5429108,171.2663879,,70.26634216,43.00233612,
11,2019/1/27 19:40,2019/1/27 19:50,332.5068481,209.0499878,,,294.5046722,183.3382935,,38.0021759,25.71169434,
11,2019/1/27 19:50,2019/1/27 20:00,318.3731689,204.5367538,,,253.5462036,161.5645874,,64.82696533,42.97216644,
11,2019/1/27 20:00,2019/1/27 20:10,317.6251526,167.4586929,,,265.9989075,131.1969315,,51.62624512,36.26176147,
11,2019/1/27 20:10,2019/1/27 20:20,317.5280792,160.9191574,,,257.1808197,127.8939499,,60.34725952,33.02520752,
11,2019/1/27 20:20,2019/1/27 20:30,297.554007,170.7739609,,,272.8674774,150.5056366,,24.68652954,20.26832428,
11,2019/1/27 20:30,2019/1/27 20:40,277.4769653,168.0223679,,,224.5058746,137.0253769,,52.9710907,30.99699097,
11,2019/1/27 20:40,2019/1/27 20:50,330.9104553,149.4589096,,,264.7539551,119.086879,,66.15650024,30.37203064,
11,2019/1/27 20:50,2019/1/27 21:00,333.1110413,143.7886139,,,264.7149597,116.162352,,68.39608154,27.6262619,
11,2019/1/27 21:00,2019/1/27 21:10,342.3687622,134.6209412,,,319.6924957,120.5580772,,22.67626648,14.06286392,
11,2019/1/27 21:10,2019/1/27 21:20,372.689325,124.5746803,,,304.2194794,101.753569,,68.46984558,22.8211113,
11,2019/1/27 21:20,2019/1/27 21:30,338.2562988,118.1821594,,,280.0015503,94.91384048,,58.25474854,23.26831894,
11,2019/1/27 21:30,2019/1/27 21:40,311.6666443,110.1832481,,,253.0883057,88.91762466,,58.57833862,21.26562347,
11,2019/1/27 21:40,2019/1/27 21:50,302.744397,105.5650497,,,284.9445099,95.32074356,,17.79988708,10.24430618,
11,2019/1/27 21:50,2019/1/27 22:00,283.9200531,98.47930756,,,237.7037598,79.72091827,,46.21629333,18.75838928,
11,2019/1/27 22:00,2019/1/27 22:10,297.6174103,106.2755661,,,261.8023712,84.63409348,,35.81503906,21.64147263,
11,2019/1/27 22:10,2019/1/27 22:20,343.675174,93.2345871,,,272.534375,77.76891403,,71.14079895,15.46567307,
11,2019/1/27 22:20,2019/1/27 22:30,222.5729797,97.74188385,,,223.0868408,87.61658478,,0.513861084,10.12529907,
11,2019/1/27 22:30,2019/1/27 22:40,167.8515747,77.00582962,,,153.4499161,64.17362938,,14.40165863,12.83220024,
11,2019/1/27 22:40,2019/1/27 22:50,121.7651611,65.35189896,,,103.7616554,50.42887459,,18.00350571,14.92302437,
11,2019/1/27 22:50,2019/1/27 23:00,100.818644,51.83131027,,,87.95777969,41.21429939,,12.86086426,10.61701088,
11,2019/1/27 23:00,2019/1/27 23:10,47.36673374,38.28408852,,,56.25348511,33.32364388,,8.886751366,4.960444641,
11,2019/1/27 23:10,2019/1/27 23:20,19.26148634,30.74211426,,,26.98225794,25.3293623,,7.720771599,5.412751961,
11,2019/1/27 23:20,2019/1/27 23:30,8.704421949,12.75860209,,,7.424112654,8.710009384,,1.280309296,4.04859271,
11,2019/1/27 23:30,2019/1/27 23:40,3.960228634,9.661052537,,,2.852353048,6.456556702,,1.107875586,3.204495835,
11,2019/1/27 23:40,2019/1/27 23:50,2.957375419,3.570987618,,,2.569069147,2.939455235,,0.388306272,0.631532383,
11,2019/1/27 23:50,2019/1/28 0:00,1.917959404,1.738488901,,,1.341320264,1.496213531,,0.57663914,0.242275369,
12,2019/1/27 0:00,2019/1/27 0:10,0,0,,,0.119651294,0.118351924,,0.119651294,0.118351924,
12,2019/1/27 0:10,2019/1/27 0:20,0,0,,,0,0,,0,0,
12,2019/1/27 0:20,2019/1/27 0:30,0,0,,,0,0,,0,0,
12,2019/1/27 0:30,2019/1/27 0:40,0.103827107,0,,,0,0,,0.103827107,0,
12,2019/1/27 0:40,2019/1/27 0:50,0,0,,,0.124845862,0.115982091,,0.124845862,0.115982091,
12,2019/1/27 0:50,2019/1/27 1:00,0,0,,,0,0,,0,0,
12,2019/1/27 1:00,2019/1/27 1:10,0,0,,,0,0,,0,0,
12,2019/1/27 1:10,2019/1/27 1:20,0.104105639,0,,,0,0,,0.104105639,0,
12,2019/1/27 1:20,2019/1/27 1:30,0,0,,,0.120917773,0.129759836,,0.120917773,0.129759836,
12,2019/1/27 1:30,2019/1/27 1:40,0,0,,,0,0,,0,0,
12,2019/1/27 1:40,2019/1/27 1:50,0,0,,,0,0,,0,0,
12,2019/1/27 1:50,2019/1/27 2:00,0.105212045,0,,,0,0,,0.105212045,0,
12,2019/1/27 2:00,2019/1/27 2:10,0,0,,,0.144994569,0.149489224,,0.144994569,0.149489224,
12,2019/1/27 2:10,2019/1/27 2:20,0,0,,,0,0,,0,0,
12,2019/1/27 2:20,2019/1/27 2:30,0,0,,,0,0,,0,0,
12,2019/1/27 2:30,2019/1/27 2:40,0.105281281,0,,,0.103103459,0,,0.002177823,0,
12,2019/1/27 2:40,2019/1/27 2:50,0,0,,,0.118996108,0.121919787,,0.118996108,0.121919787,
12,2019/1/27 2:50,2019/1/27 3:00,0,0,,,0,0,,0,0,
12,2019/1/27 3:00,2019/1/27 3:10,0,0,,,0,0,,0,0,
12,2019/1/27 3:10,2019/1/27 3:20,0.106318545,0,,,0,0,,0.106318545,0,
12,2019/1/27 3:20,2019/1/27 3:30,0,0,,,0.123956442,0.125534153,,0.123956442,0.125534153,
12,2019/1/27 3:30,2019/1/27 3:40,0,0,,,0,0,,0,0,
12,2019/1/27 3:40,2019/1/27 3:50,0,0,,,0,0,,0,0,
12,2019/1/27 3:50,2019/1/27 4:00,0.106513739,0,,,0,0,,0.106513739,0,
12,2019/1/27 4:00,2019/1/27 4:10,0,0,,,0,0.100045025,,0,0.100045025,
12,2019/1/27 4:10,2019/1/27 4:20,0,0,,,0,0,,0,0,
12,2019/1/27 4:20,2019/1/27 4:30,0,0,,,0,0,,0,0,
12,2019/1/27 4:30,2019/1/27 4:40,0.110313964,0,,,0,0,,0.110313964,0,
12,2019/1/27 4:40,2019/1/27 4:50,0,0,,,0.111019599,0.116333914,,0.111019599,0.116333914,
12,2019/1/27 4:50,2019/1/27 5:00,0,0,,,0,0,,0,0,
12,2019/1/27 5:00,2019/1/27 5:10,0,0,,,0,0,,0,0,
12,2019/1/27 5:10,2019/1/27 5:20,0.104792213,0,,,0,0,,0.104792213,0,
12,2019/1/27 5:20,2019/1/27 5:30,0.100110722,0,,,0.540915096,0.125049806,,0.440804374,0.125049806,
12,2019/1/27 5:30,2019/1/27 5:40,0.976082397,0,,,0.562427783,0,,0.413654613,0,
12,2019/1/27 5:40,2019/1/27 5:50,6.282646155,0,,,5.235339069,0,,1.047307086,0,
12,2019/1/27 5:50,2019/1/27 6:00,15.97306623,0.43880136,,,12.67626657,0.26706332,,3.29679966,0.17173804,
12,2019/1/27 6:00,2019/1/27 6:10,31.40904751,1.656418681,,,25.57209759,2.614413238,,5.836949921,0.957994556,
12,2019/1/27 6:10,2019/1/27 6:20,33.21377106,7.296921587,,,26.82324944,5.444864225,,6.390521622,1.852057362,
12,2019/1/27 6:20,2019/1/27 6:30,35.46822624,15.12745409,,,32.53029594,13.06781225,,2.937930298,2.059641838,
12,2019/1/27 6:30,2019/1/27 6:40,37.81409225,27.063064,,,29.27314205,21.58353901,,8.540950203,5.479524994,
12,2019/1/27 6:40,2019/1/27 6:50,51.17661705,29.9347517,,,41.34761276,23.70217743,,9.829004288,6.232574272,
12,2019/1/27 6:50,2019/1/27 7:00,61.87118416,37.74405823,,,48.24891548,28.47491302,,13.62226868,9.269145203,
12,2019/1/27 7:00,2019/1/27 7:10,72.67361794,54.13853111,,,65.99912567,46.72017784,,6.674492264,7.418353271,
12,2019/1/27 7:10,2019/1/27 7:20,93.57422714,56.48465614,,,75.33667068,44.17436714,,18.23755646,12.310289,
12,2019/1/27 7:20,2019/1/27 7:30,103.1749947,92.11085281,,,84.24114685,76.9083374,,18.93384781,15.20251541,
12,2019/1/27 7:30,2019/1/27 7:40,111.8277092,101.2842857,,,88.22905197,83.16168823,,23.59865723,18.1225975,
12,2019/1/27 7:40,2019/1/27 7:50,117.3981903,128.2457382,,,111.1285744,121.6167686,,6.269615936,6.628969574,
12,2019/1/27 7:50,2019/1/27 8:00,128.6587395,143.3188538,,,105.016008,115.2627396,,23.64273148,28.0561142,
12,2019/1/27 8:00,2019/1/27 8:10,149.6947067,147.5738052,,,124.6464249,125.1885628,,25.04828186,22.38524246,
12,2019/1/27 8:10,2019/1/27 8:20,156.2974823,189.8487091,,,129.0093399,151.5850662,,27.2881424,38.26364288,
12,2019/1/27 8:20,2019/1/27 8:30,163.2237091,202.8201202,,,155.9695251,200.2485199,,7.25418396,2.571600342,
12,2019/1/27 8:30,2019/1/27 8:40,167.9366486,257.5421417,,,134.9317657,213.1033066,,33.00488281,44.43883514,
12,2019/1/27 8:40,2019/1/27 8:50,165.6416656,280.9754242,,,136.8239365,234.2979187,,28.81772919,46.67750549,
12,2019/1/27 8:50,2019/1/27 9:00,161.3969559,306.5521332,,,132.0429306,255.3833344,,29.35402527,51.16879883,
12,2019/1/27 9:00,2019/1/27 9:10,167.852243,258.5768387,,,155.867308,248.3022781,,11.984935,10.27456055,
12,2019/1/27 9:10,2019/1/27 9:20,169.3030884,266.4141525,,,137.3174011,219.1545425,,31.98568726,47.25960999,
12,2019/1/27 9:20,2019/1/27 9:30,179.1623383,293.5402832,,,141.9002045,234.4404694,,37.26213379,59.09981384,
12,2019/1/27 9:30,2019/1/27 9:40,180.3891861,299.6841309,,,142.5493973,239.4140961,,37.83978882,60.27003479,
12,2019/1/27 9:40,2019/1/27 9:50,182.7237091,310.382663,,,166.5469559,287.3431976,,16.17675323,23.03946533,
12,2019/1/27 9:50,2019/1/27 10:00,182.2569016,319.2903046,,,148.99319,256.0949493,,33.26371155,63.19535522,
12,2019/1/27 10:00,2019/1/27 10:10,193.9178543,295.6519623,,,154.2726151,235.5376648,,39.64523926,60.11429749,
12,2019/1/27 10:10,2019/1/27 10:20,193.3381851,273.7269791,,,156.4009903,224.8547913,,36.93719482,48.87218781,
12,2019/1/27 10:20,2019/1/27 10:30,195.7257202,305.9741852,,,178.1267258,275.1973206,,17.59899445,30.77686462,
12,2019/1/27 10:30,2019/1/27 10:40,199.1930115,284.9056305,,,155.4641449,227.8199158,,43.72886658,57.08571472,
12,2019/1/27 10:40,2019/1/27 10:50,201.9389343,286.4474762,,,159.9347794,231.3247162,,42.00415497,55.12276001,
12,2019/1/27 10:50,2019/1/27 11:00,202.9645798,291.0241913,,,158.8070877,232.8729126,,44.15749207,58.15127869,
12,2019/1/27 11:00,2019/1/27 11:10,208.8615372,280.2223373,,,188.4780899,252.0316345,,20.38344727,28.19070282,
12,2019/1/27 11:10,2019/1/27 11:20,217.8102432,283.4836182,,,174.3757858,226.4897644,,43.4344574,56.99385376,
12,2019/1/27 11:20,2019/1/27 11:30,227.2949982,280.8918671,,,180.1638153,229.3084442,,47.13118286,51.58342285,
12,2019/1/27 11:30,2019/1/27 11:40,230.065274,292.4035095,,,182.1801849,234.0552002,,47.88508911,58.34830933,
12,2019/1/27 11:40,2019/1/27 11:50,233.3081268,280.3443695,,,211.0343811,250.6029388,,22.27374573,29.74143066,
12,2019/1/27 11:50,2019/1/27 12:00,234.3416336,284.5626434,,,187.4920105,223.1027344,,46.84962311,61.45990906,
12,2019/1/27 12:00,2019/1/27 12:10,246.5249939,260.0194565,,,198.9596191,204.7546112,,47.56537476,55.26484528,
12,2019/1/27 12:10,2019/1/27 12:20,255.900148,275.6384644,,,204.098848,215.1793518,,51.80130005,60.45911255,
12,2019/1/27 12:20,2019/1/27 12:30,255.2083359,279.5856842,,,231.1588181,251.5258148,,24.04951782,28.05986938,
12,2019/1/27 12:30,2019/1/27 12:40,265.5387665,298.4718262,,,209.1580811,231.3949982,,56.38068542,67.076828,
12,2019/1/27 12:40,2019/1/27 12:50,281.74086,294.6342529,,,219.0195816,233.1120514,,62.72127838,61.52220154,
12,2019/1/27 12:50,2019/1/27 13:00,290.1686829,312.3419586,,,224.3730331,245.1004913,,65.79564972,67.24146729,
12,2019/1/27 13:00,2019/1/27 13:10,299.3156525,321.1161102,,,263.8954285,284.0046265,,35.420224,37.11148376,
12,2019/1/27 13:10,2019/1/27 13:20,297.283728,313.0587952,,,234.9063324,244.3138611,,62.37739563,68.74493408,
12,2019/1/27 13:20,2019/1/27 13:30,264.8991226,317.4605804,,,208.6874283,249.9914734,,56.21169434,67.46910706,
12,2019/1/27 13:30,2019/1/27 13:40,270.3387283,312.4865875,,,212.8727814,245.4714386,,57.46594696,67.01514893,
12,2019/1/27 13:40,2019/1/27 13:50,280.1601501,320.7057281,,,251.1458038,285.7402527,,29.01434631,34.96547546,
12,2019/1/27 13:50,2019/1/27 14:00,286.3221008,336.9173462,,,224.7162292,265.9322083,,61.60587158,70.98513794,
12,2019/1/27 14:00,2019/1/27 14:10,319.3008698,323.2378571,,,253.5658539,254.62677,,65.73501587,68.61108704,
12,2019/1/27 14:10,2019/1/27 14:20,324.3431854,310.6798889,,,251.8263947,248.8550659,,72.51679077,61.824823,
12,2019/1/27 14:20,2019/1/27 14:30,317.0701569,321.9090485,,,280.2362244,284.7823395,,36.8339325,37.12670898,
12,2019/1/27 14:30,2019/1/27 14:40,327.1372101,299.8522278,,,259.2158264,237.1497925,,67.92138367,62.7024353,
12,2019/1/27 14:40,2019/1/27 14:50,331.2409271,287.3264099,,,258.2442322,231.4676849,,72.99669495,55.85872498,
12,2019/1/27 14:50,2019/1/27 15:00,338.1274933,312.3350769,,,265.0189484,244.9233215,,73.10854492,67.41175537,
12,2019/1/27 15:00,2019/1/27 15:10,349.6387177,277.5398376,,,309.7645081,244.8073639,,39.87420959,32.73247375,
12,2019/1/27 15:10,2019/1/27 15:20,359.3217224,269.4197998,,,275.8382477,211.5262085,,83.48347473,57.89359131,
12,2019/1/27 15:20,2019/1/27 15:30,366.7801605,277.0078918,,,291.5875458,219.3747406,,75.19261475,57.63315125,
12,2019/1/27 15:30,2019/1/27 15:40,366.4659088,299.919458,,,284.4920624,233.2554901,,81.97384644,66.6639679,
12,2019/1/27 15:40,2019/1/27 15:50,375.2022461,287.6964417,,,328.7125305,256.8850128,,46.48971558,30.81142883,
12,2019/1/27 15:50,2019/1/27 16:00,371.7676483,311.7108124,,,290.7000122,247.0448883,,81.06763611,64.66592407,
12,2019/1/27 16:00,2019/1/27 16:10,382.327948,309.9586731,,,297.8418152,242.0469849,,84.48613281,67.91168823,
12,2019/1/27 16:10,2019/1/27 16:20,407.5432648,292.4580109,,,318.3241852,233.484079,,89.21907959,58.97393188,
12,2019/1/27 16:20,2019/1/27 16:30,405.9569366,303.3949585,,,360.9184265,266.7328766,,45.03851013,36.66208191,
12,2019/1/27 16:30,2019/1/27 16:40,414.5208466,287.4731873,,,324.2437347,225.6561371,,90.27711182,61.81705017,
12,2019/1/27 16:40,2019/1/27 16:50,394.360202,283.8890594,,,312.8157928,227.6197449,,81.54440918,56.26931458,
12,2019/1/27 16:50,2019/1/27 17:00,386.9209473,296.0706543,,,305.2044342,239.3674744,,81.71651306,56.70317993,
12,2019/1/27 17:00,2019/1/27 17:10,379.6671753,302.5938354,,,338.857251,263.6448456,,40.80992432,38.94898987,
12,2019/1/27 17:10,2019/1/27 17:20,390.2853485,282.6970337,,,306.8528748,223.4348175,,83.43247375,59.26221619,
12,2019/1/27 17:20,2019/1/27 17:30,344.4807251,299.9436401,,,273.6823242,241.0181946,,70.79840088,58.92544556,
12,2019/1/27 17:30,2019/1/27 17:40,334.940036,327.746286,,,268.0623901,255.5960693,,66.87764587,72.15021667,
12,2019/1/27 17:40,2019/1/27 17:50,339.1707153,290.2936707,,,304.5473938,267.2306366,,34.62332153,23.06303406,
12,2019/1/27 17:50,2019/1/27 18:00,306.2100983,331.4727905,,,240.4493622,266.7036621,,65.76073608,64.76912842,
12,2019/1/27 18:00,2019/1/27 18:10,271.6023224,284.3193588,,,219.8467773,224.7020676,,51.75554504,59.61729126,
12,2019/1/27 18:10,2019/1/27 18:20,277.4169952,269.0890091,,,222.3145142,215.697963,,55.10248108,53.39104614,
12,2019/1/27 18:20,2019/1/27 18:30,246.591008,260.8453018,,,227.170076,236.642807,,19.42093201,24.20249481,
12,2019/1/27 18:30,2019/1/27 18:40,230.2043808,263.4746628,,,186.99646,210.254866,,43.20792084,53.21979675,
12,2019/1/27 18:40,2019/1/27 18:50,234.4445938,227.0395401,,,184.6101959,183.2355286,,49.83439789,43.80401154,
12,2019/1/27 18:50,2019/1/27 19:00,220.2918823,230.2362778,,,175.6296158,187.6509613,,44.66226654,42.58531647,
12,2019/1/27 19:00,2019/1/27 19:10,217.8744827,224.2798096,,,197.65168,203.0159592,,20.22280273,21.2638504,
12,2019/1/27 19:10,2019/1/27 19:20,219.8293533,201.5570465,,,175.0193237,162.0974014,,44.8100296,39.45964508,
12,2019/1/27 19:20,2019/1/27 19:30,201.1689224,212.941687,,,155.4994431,167.8556305,,45.66947937,45.08605652,
12,2019/1/27 19:30,2019/1/27 19:40,196.6225922,213.1460373,,,155.6735931,169.7188812,,40.94899902,43.42715607,
12,2019/1/27 19:40,2019/1/27 19:50,198.6281708,206.9739609,,,175.9192566,186.1047577,,22.70891418,20.86920319,
12,2019/1/27 19:50,2019/1/27 20:00,189.6724869,202.9178772,,,153.8517319,162.0818069,,35.820755,40.83607025,
12,2019/1/27 20:00,2019/1/27 20:10,194.4380157,188.4290909,,,156.7890381,148.4568436,,37.64897766,39.97224731,
12,2019/1/27 20:10,2019/1/27 20:20,209.1334656,189.5226334,,,164.2944061,149.6282043,,44.83905945,39.89442902,
12,2019/1/27 20:20,2019/1/27 20:30,204.1493454,191.7375763,,,188.3230667,170.3289368,,15.82627869,21.40863953,
12,2019/1/27 20:30,2019/1/27 20:40,199.1070389,191.0180603,,,160.2214325,151.1000916,,38.88560638,39.91796875,
12,2019/1/27 20:40,2019/1/27 20:50,198.5345428,215.2471268,,,159.491983,172.6185638,,39.04255981,42.62856293,
12,2019/1/27 20:50,2019/1/27 21:00,190.3201035,201.4538177,,,154.359993,163.6083847,,35.96011047,37.84543304,
12,2019/1/27 21:00,2019/1/27 21:10,198.1255646,202.6234924,,,182.501738,180.3509323,,15.6238266,22.27256012,
12,2019/1/27 21:10,2019/1/27 21:20,196.8379669,193.7698227,,,161.8913651,156.7182114,,34.94660187,37.05161133,
12,2019/1/27 21:20,2019/1/27 21:30,172.8342758,179.3246262,,,142.9003418,142.6001556,,29.93393402,36.72447052,
12,2019/1/27 21:30,2019/1/27 21:40,165.3508514,173.3131744,,,130.8129593,140.9632568,,34.53789215,32.3499176,
12,2019/1/27 21:40,2019/1/27 21:50,151.5252258,177.754689,,,138.2602173,161.1961014,,13.26500854,16.55858765,
12,2019/1/27 21:50,2019/1/27 22:00,137.1462173,162.8870361,,,111.0174637,132.5370468,,26.12875366,30.34998932,
12,2019/1/27 22:00,2019/1/27 22:10,113.0294945,141.6322372,,,91.75323715,113.8100845,,21.27625732,27.82215271,
12,2019/1/27 22:10,2019/1/27 22:20,117.7272041,143.4794464,,,92.65142288,118.1741806,,25.07578125,25.30526581,
12,2019/1/27 22:20,2019/1/27 22:30,93.54165421,158.4341187,,,86.18493118,143.5069122,,7.356723022,14.92720642,
12,2019/1/27 22:30,2019/1/27 22:40,81.49016953,125.3276489,,,68.98524933,105.550354,,12.5049202,19.77729492,
12,2019/1/27 22:40,2019/1/27 22:50,71.23617287,114.6448273,,,58.29620323,91.78330307,,12.93996964,22.8615242,
12,2019/1/27 22:50,2019/1/27 23:00,50.22653046,83.61661835,,,41.74161301,68.79104996,,8.48491745,14.82556839,
12,2019/1/27 23:00,2019/1/27 23:10,29.98465023,65.79430428,,,28.53140717,59.47697411,,1.453243065,6.31733017,
12,2019/1/27 23:10,2019/1/27 23:20,16.31602106,51.22424736,,,16.52484407,43.23124046,,0.208823013,7.993006897,
12,2019/1/27 23:20,2019/1/27 23:30,3.058358145,22.53041,,,2.743473196,16.80843267,,0.314884949,5.721977329,
12,2019/1/27 23:30,2019/1/27 23:40,0.568330717,8.496365929,,,0.161640072,6.69605031,,0.406690645,1.800315619,
12,2019/1/27 23:40,2019/1/27 23:50,0,6.849585462,,,0.137817037,5.015934062,,0.137817037,1.8336514,
12,2019/1/27 23:50,2019/1/28 0:00,0,3.672851658,,,0,3.032215071,,0,0.640636587,
13,2019/1/27 0:00,2019/1/27 0:10,0,0,,,0.106609774,0.100258636,,0.106609774,0.100258636,
13,2019/1/27 0:10,2019/1/27 0:20,0,0,,,0,0,,0,0,
13,2019/1/27 0:20,2019/1/27 0:30,0,0,,,0,0,,0,0,
13,2019/1/27 0:30,2019/1/27 0:40,0,0,,,0,0,,0,0,
13,2019/1/27 0:40,2019/1/27 0:50,0,0,,,0.105176139,0,,0.105176139,0,
13,2019/1/27 0:50,2019/1/27 1:00,0,0,,,0,0,,0,0,
13,2019/1/27 1:00,2019/1/27 1:10,0,0,,,0,0,,0,0,
13,2019/1/27 1:10,2019/1/27 1:20,0.100877416,0,,,0,0,,0.100877416,0,
13,2019/1/27 1:20,2019/1/27 1:30,0,0,,,0.106258249,0.112667,,0.106258249,0.112667,
13,2019/1/27 1:30,2019/1/27 1:40,0,0,,,0,0,,0,0,
13,2019/1/27 1:40,2019/1/27 1:50,0,0,,,0,0,,0,0,
13,2019/1/27 1:50,2019/1/27 2:00,0,0,,,0,0,,0,0,
13,2019/1/27 2:00,2019/1/27 2:10,0,0,,,0.119389582,0.114473939,,0.119389582,0.114473939,
13,2019/1/27 2:10,2019/1/27 2:20,0,0,,,0,0,,0,0,
13,2019/1/27 2:20,2019/1/27 2:30,0,0,,,0,0,,0,0,
13,2019/1/27 2:30,2019/1/27 2:40,0,0,,,0,0,,0,0,
13,2019/1/27 2:40,2019/1/27 2:50,0,0,,,0.102106273,0.103766751,,0.102106273,0.103766751,
13,2019/1/27 2:50,2019/1/27 3:00,0,0,,,0,0,,0,0,
13,2019/1/27 3:00,2019/1/27 3:10,0,0,,,0,0,,0,0,
13,2019/1/27 3:10,2019/1/27 3:20,0,0,,,0,0,,0,0,
13,2019/1/27 3:20,2019/1/27 3:30,0,0,,,0.11478883,0.100488353,,0.11478883,0.100488353,
13,2019/1/27 3:30,2019/1/27 3:40,0,0,,,0,0,,0,0,
13,2019/1/27 3:40,2019/1/27 3:50,0,0,,,0,0,,0,0,
13,2019/1/27 3:50,2019/1/27 4:00,0,0,,,0,0,,0,0,
13,2019/1/27 4:00,2019/1/27 4:10,0,0,,,0,0,,0,0,
13,2019/1/27 4:10,2019/1/27 4:20,0,0,,,0,0,,0,0,
13,2019/1/27 4:20,2019/1/27 4:30,0,0,,,0,0,,0,0,
13,2019/1/27 4:30,2019/1/27 4:40,0,0,,,0,0,,0,0,
13,2019/1/27 4:40,2019/1/27 4:50,0,0,,,0.113682914,0.110878181,,0.113682914,0.110878181,
13,2019/1/27 4:50,2019/1/27 5:00,0,0,,,0,0,,0,0,
13,2019/1/27 5:00,2019/1/27 5:10,0,0,,,0,0,,0,0,
13,2019/1/27 5:10,2019/1/27 5:20,0,0,,,0,0,,0,0,
13,2019/1/27 5:20,2019/1/27 5:30,0.109012532,0,,,0.38187995,0.110469508,,0.272867417,0.110469508,
13,2019/1/27 5:30,2019/1/27 5:40,0.443119264,0,,,0.10859524,0,,0.334524024,0,
13,2019/1/27 5:40,2019/1/27 5:50,3.802657914,0,,,2.894226718,0,,0.908431196,0,
13,2019/1/27 5:50,2019/1/27 6:00,9.791431141,0.411010754,,,7.147562981,0.35277679,,2.64386816,0.058233964,
13,2019/1/27 6:00,2019/1/27 6:10,25.26015491,2.388191688,,,20.25723457,3.189233363,,5.002920341,0.801041675,
13,2019/1/27 6:10,2019/1/27 6:20,29.54125233,6.703093719,,,23.39715595,5.286589909,,6.144096375,1.416503811,
13,2019/1/27 6:20,2019/1/27 6:30,32.60257378,14.99627142,,,30.55292435,13.91334047,,2.049649429,1.082930946,
13,2019/1/27 6:30,2019/1/27 6:40,40.56717606,28.65043697,,,33.09442406,22.79110298,,7.472751999,5.859333992,
13,2019/1/27 6:40,2019/1/27 6:50,60.49847679,26.98069782,,,50.36935043,23.08542919,,10.12912636,3.895268631,
13,2019/1/27 6:50,2019/1/27 7:00,70.39510155,33.56780357,,,56.50371323,27.45955238,,13.89138832,6.10825119,
13,2019/1/27 7:00,2019/1/27 7:10,86.91623993,41.27040405,,,83.91243896,38.76519241,,3.003800964,2.505211639,
13,2019/1/27 7:10,2019/1/27 7:20,100.3695999,52.04922791,,,82.19606857,44.89967422,,18.17353134,7.14955368,
13,2019/1/27 7:20,2019/1/27 7:30,119.0956856,66.65571632,,,99.60550232,57.07626305,,19.49018326,9.579453278,
13,2019/1/27 7:30,2019/1/27 7:40,130.4268578,74.53667374,,,105.3059372,62.9706459,,25.12092056,11.56602783,
13,2019/1/27 7:40,2019/1/27 7:50,144.6451004,84.41464462,,,141.3393631,80.32603531,,3.305737305,4.088609314,
13,2019/1/27 7:50,2019/1/27 8:00,159.220079,96.88005295,,,135.2339203,81.05834656,,23.98615875,15.82170639,
13,2019/1/27 8:00,2019/1/27 8:10,169.3968506,111.5991165,,,147.5651382,95.8949028,,21.83171234,15.70421371,
13,2019/1/27 8:10,2019/1/27 8:20,185.1221039,130.9594872,,,158.3514145,109.4416817,,26.77068939,21.51780548,
13,2019/1/27 8:20,2019/1/27 8:30,189.8878632,149.1865997,,,186.0953934,145.4007904,,3.792469788,3.785809326,
13,2019/1/27 8:30,2019/1/27 8:40,198.1594711,142.2094177,,,166.9006622,121.0429176,,31.2588089,21.16650009,
13,2019/1/27 8:40,2019/1/27 8:50,201.985051,171.5840576,,,172.6194229,144.9814377,,29.36562805,26.60261993,
13,2019/1/27 8:50,2019/1/27 9:00,197.1406174,158.3328583,,,165.2722931,135.1887009,,31.86832428,23.14415741,
13,2019/1/27 9:00,2019/1/27 9:10,190.9727585,151.4831848,,,181.0045807,147.6490433,,9.968177795,3.834141541,
13,2019/1/27 9:10,2019/1/27 9:20,194.2515793,162.5134903,,,160.5069946,137.8576492,,33.74458466,24.65584106,
13,2019/1/27 9:20,2019/1/27 9:30,201.4932816,168.6624084,,,164.5341461,136.8092072,,36.95913544,31.85320129,
13,2019/1/27 9:30,2019/1/27 9:40,204.2567093,161.702359,,,164.4740265,132.4605682,,39.7826828,29.24179077,
13,2019/1/27 9:40,2019/1/27 9:50,201.8417908,159.9317932,,,186.3120926,151.3246521,,15.52969818,8.607141113,
13,2019/1/27 9:50,2019/1/27 10:00,200.4564255,169.2370667,,,165.2605865,138.7061127,,35.19583893,30.53095398,
13,2019/1/27 10:00,2019/1/27 10:10,208.1483948,134.115641,,,165.6845734,111.1601212,,42.46382141,22.95551987,
13,2019/1/27 10:10,2019/1/27 10:20,212.0824417,150.8220032,,,169.1014221,124.0743866,,42.98101959,26.74761658,
